Pattern-Name,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
cyclic,100,0.83,conventional,False,0.9957894682884216,0.8999999761581421,0.99099999666214,0.946683943271637,0.9978947639465332,0.3400000035762787,0.9649999737739564,0.5824810862541199,1.0,0.3880000114440918,0.6940000057220459,0.6228964328765869
cyclic,100,0.905,MRDS,False,0.9957894682884216,0.8600000143051147,0.9890000224113464,0.9254074692726136,0.9989473819732666,0.8199999928474426,0.9900000095367432,0.9050617814064026,0.9900000095367432,0.8019999861717224,0.8960000276565552,0.8910555243492126
cyclic,100,0.905,conventional,False,0.9989473819732666,0.8999999761581421,0.9940000176429749,0.9481838345527648,0.996842086315155,0.4399999976158142,0.968999981880188,0.6622767448425293,0.9959999918937684,0.4239999949932098,0.7099999785423279,0.6498491764068604
cyclic,100,1.355,MRDS,False,1.0,0.959999978542328,0.9980000257492064,0.9797958731651306,1.0,0.959999978542328,0.9980000257492064,0.9797958731651306,1.0,0.9200000166893004,0.959999978542328,0.9591662883758544
cyclic,100,1.355,conventional,False,0.9989473819732666,0.9800000190734864,0.9980000257492064,0.9894283413887024,1.0,0.2800000011920929,0.9639999866485596,0.5291502475738525,1.0,0.2720000147819519,0.6359999775886536,0.5215362310409546
cyclic,100,1.58,MRDS,False,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,0.9559999704360962,0.977999985218048,0.9777525067329408
cyclic,100,1.58,conventional,False,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,0.6399999856948853,0.9819999933242798,0.800000011920929,1.0,0.6019999980926514,0.8009999990463257,0.775886595249176
cyclic,100,1.805,MRDS,False,1.0,1.0,1.0,1.0,0.9989473819732666,1.0,0.9990000128746032,0.9994735717773438,1.0,0.9940000176429749,0.996999979019165,0.9969955086708068
cyclic,100,1.805,conventional,False,1.0,1.0,1.0,1.0,1.0,0.5400000214576721,0.9769999980926514,0.7348469495773315,1.0,0.5580000281333923,0.7789999842643738,0.7469939589500427
cyclic,50,0.23,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
cyclic,50,0.23,conventional,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
uptrend,50,0.38,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9959999918937684,1.0,0.9980000257492064,0.9979979991912842
uptrend,50,0.38,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8399999737739563,0.9919999837875366,0.9165151119232178,1.0,0.828000009059906,0.9139999747276306,0.9099450707435608
uptrend,100,0.755,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.755,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8799999952316284,0.9940000176429749,0.9380831122398376,1.0,0.9359999895095824,0.9679999947547911,0.9674709439277648
uptrend,50,0.305,MRDS,True,1.0,1.0,1.0,1.0,0.9978947639465332,1.0,0.9980000257492064,0.9989468455314636,1.0,0.9900000095367432,0.9950000047683716,0.994987428188324
uptrend,50,0.305,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,0.9959999918937684,0.9980000257492064,0.9979979991912842
uptrend,50,0.455,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.455,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9660000205039978,0.9829999804496764,0.9828529953956604
uptrend,50,0.53,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.53,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9399999976158142,0.996999979019165,0.9695359468460084,1.0,0.9300000071525574,0.9649999737739564,0.9643650650978088
uptrend,50,0.755,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.755,conventional,True,1.0,1.0,1.0,1.0,1.0,0.800000011920929,0.9900000095367432,0.8944271802902222,1.0,0.800000011920929,0.8999999761581421,0.8944271802902222
uptrend,50,0.83,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.83,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8999999761581421,0.9950000047683716,0.948683261871338,1.0,0.9039999842643738,0.9520000219345092,0.9507891535758972
uptrend,100,0.005,MRDS,True,0.7084210515022278,0.8199999928474426,0.7139999866485596,0.7621713876724243,0.6663157939910889,0.6200000047683716,0.6639999747276306,0.6427408456802368,0.6779999732971191,0.6959999799728394,0.6869999766349792,0.6869410276412964
uptrend,100,0.005,conventional,True,0.7200000286102295,0.800000011920929,0.7239999771118164,0.7589466571807861,0.7126315832138062,0.7200000286102295,0.7129999995231628,0.7163063287734985,0.7239999771118164,0.7120000123977661,0.7179999947547913,0.7179749011993408
uptrend,100,0.08,MRDS,True,0.9873684048652648,1.0,0.9879999756813048,0.9936641454696656,0.9926315546035768,1.0,0.9929999709129332,0.9963089227676392,0.984000027179718,0.9959999918937684,0.9900000095367432,0.9899818301200868
uptrend,100,0.08,conventional,True,0.9978947639465332,1.0,0.9980000257492064,0.9989468455314636,0.9989473819732666,1.0,0.9990000128746032,0.9994735717773438,1.0,0.9879999756813048,0.9940000176429749,0.9939818978309632
uptrend,100,0.155,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.155,conventional,True,1.0,1.0,1.0,1.0,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,0.9800000190734864,0.9900000095367432,0.9899495244026184
uptrend,100,0.305,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.305,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.38,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.38,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9940000176429749,0.996999979019165,0.9969955086708068
uptrend,100,0.455,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.455,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.53,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.53,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8600000143051147,0.9929999709129332,0.9273618459701538,1.0,0.8360000252723694,0.9179999828338624,0.9143303632736206
uptrend,100,0.83,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.83,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.005,MRDS,True,0.5473684072494507,0.6000000238418579,0.550000011920929,0.57308030128479,0.5368421077728271,0.6800000071525574,0.5440000295639038,0.6041958332061768,0.5360000133514404,0.5979999899864197,0.5669999718666077,0.5661519169807434
uptrend,50,0.005,conventional,True,0.6526315808296204,0.6800000071525574,0.6539999842643738,0.6661752462387085,0.5315789580345154,0.5199999809265137,0.531000018119812,0.5257576107978821,0.5080000162124634,0.5839999914169312,0.5460000038146973,0.5446760654449463
uptrend,50,0.08,MRDS,True,0.9831578731536864,0.8199999928474426,0.975000023841858,0.8978805541992188,0.9926315546035768,0.7799999713897705,0.9819999933242798,0.879916250705719,0.9919999837875366,0.8259999752044678,0.9089999794960022,0.9052027463912964
uptrend,50,0.08,conventional,True,0.9357894659042358,0.9399999976158142,0.9359999895095824,0.9378923177719116,0.9747368693351746,0.8600000143051147,0.968999981880188,0.9155728816986084,0.977999985218048,0.8859999775886536,0.9319999814033508,0.9308640956878662
uptrend,50,0.155,MRDS,True,0.9810526371002196,0.9399999976158142,0.9789999723434448,0.9603069424629213,0.9715789556503296,0.9399999976158142,0.9700000286102296,0.9556590914726256,0.9860000014305116,0.9380000233650208,0.962000012397766,0.9617006182670592
uptrend,50,0.155,conventional,True,0.9842105507850648,0.9399999976158142,0.9819999933242798,0.9618512988090516,0.9978947639465332,0.8799999952316284,0.9919999837875366,0.9370951652526855,0.9919999837875366,0.8740000128746033,0.9330000281333924,0.9311326146125792
uptrend,50,0.38,MRDS,False,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,1.0,1.0,1.0,0.9980000257492064,1.0,0.9990000128746032,0.9989995360374452
uptrend,50,0.38,conventional,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9879999756813048,0.9940000176429749,0.9939818978309632
uptrend,100,0.755,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.755,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.6179999709129333,0.8090000152587891,0.7861297130584717
uptrend,50,0.305,MRDS,False,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,1.0,1.0,1.0,1.0,0.9860000014305116,0.9929999709129332,0.9929752945899964
uptrend,50,0.305,conventional,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9900000095367432,0.9950000047683716,0.994987428188324
uptrend,50,0.455,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.455,conventional,False,1.0,1.0,1.0,1.0,1.0,0.8799999952316284,0.9940000176429749,0.9380831122398376,1.0,0.8420000076293945,0.9210000038146972,0.9176055788993835
uptrend,50,0.53,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.53,conventional,False,1.0,1.0,1.0,1.0,1.0,0.9800000190734864,0.9990000128746032,0.9899495244026184,1.0,1.0,1.0,1.0
uptrend,50,0.755,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.755,conventional,False,1.0,1.0,1.0,1.0,1.0,0.7799999713897705,0.9890000224113464,0.8831760883331299,1.0,0.777999997138977,0.8889999985694885,0.8820430636405945
uptrend,50,0.83,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,50,0.83,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.6000000238418579,0.800000011920929,0.7745966911315918
uptrend,100,0.005,MRDS,False,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.949999988079071,0.0,1.0,0.0,0.5,0.0
uptrend,100,0.005,conventional,False,0.9821052551269532,0.3400000035762787,0.949999988079071,0.5778544545173645,0.9831578731536864,0.1800000071525573,0.9430000185966492,0.4206761419773102,0.9819999933242798,0.2140000015497207,0.5979999899864197,0.4584190249443054
uptrend,100,0.08,MRDS,False,1.0,0.959999978542328,0.9980000257492064,0.9797958731651306,1.0,0.9399999976158142,0.996999979019165,0.9695359468460084,0.9980000257492064,0.9480000138282776,0.9729999899864196,0.9726787805557252
uptrend,100,0.08,conventional,False,0.9989473819732666,1.0,0.9990000128746032,0.9994735717773438,1.0,0.800000011920929,0.9900000095367432,0.8944271802902222,1.0,0.800000011920929,0.8999999761581421,0.8944271802902222
uptrend,100,0.155,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.155,conventional,False,1.0,1.0,1.0,1.0,1.0,0.9399999976158142,0.996999979019165,0.9695359468460084,1.0,0.9359999895095824,0.9679999947547911,0.9674709439277648
uptrend,100,0.305,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.305,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.6159999966621399,0.8080000281333923,0.7848566770553589
uptrend,100,0.38,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.38,conventional,False,1.0,1.0,1.0,1.0,1.0,0.7200000286102295,0.9860000014305116,0.8485281467437744,1.0,0.7480000257492065,0.8740000128746033,0.8648699522018433
uptrend,100,0.455,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
uptrend,100,0.455,conventional,False,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.9800000190734864,0.7745966911315918,1.0,0.593999981880188,0.796999990940094,0.7707139253616333
uptrend,100,0.53,MRDS,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
