,time_window,abnormality_value,method,cost_sensitivity,valid_specificity,valid_sensitivity,valid_accuracy,valid_gmean,itest_specificity,itest_sensitivity,itest_accuracy,itest_gmean,btest_specificity,btest_sensitivity,btest_accuracy,btest_gmean
15,100,0.08,conventional,True,0.996842086315155,1.0,0.996999979019165,0.9984198212623596,0.9978947639465332,1.0,0.9980000257492065,0.9989468455314636,1.0,0.9959999918937683,0.9980000257492065,0.9979979991912842
16,100,0.155,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492065,0.9990000128746033,0.9989995360374451
17,100,0.155,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,100,0.305,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,100,0.305,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9980000257492065,0.9990000128746033,0.9989995360374451
20,100,0.38,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,100,0.38,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8600000143051147,0.9929999709129333,0.9273618459701538,1.0,0.871999979019165,0.9359999895095825,0.9338093996047974
22,100,0.455,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,100,0.455,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,100,0.53,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,100,0.53,conventional,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,100,0.755,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,100,0.755,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8199999928474426,0.9909999966621399,0.9055384993553162,1.0,0.8220000267028809,0.9110000133514404,0.9066421389579773
28,100,0.83,MRDS,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,100,0.83,conventional,True,1.0,1.0,1.0,1.0,1.0,0.8799999952316284,0.9940000176429749,0.9380831122398376,1.0,0.8199999928474426,0.9100000262260437,0.9055384993553162
30,50,0.005,MRDS,True,0.6568421125411987,0.5400000214576721,0.6510000228881836,0.5955625176429749,0.6305263042449951,0.41999998688697815,0.6200000047683716,0.5146076679229736,0.6420000195503235,0.46799999475479126,0.5550000071525574,0.5481386780738831
31,50,0.005,conventional,True,0.7294737100601196,0.6600000262260437,0.7260000109672546,0.6938679218292236,0.7684210538864136,0.25999999046325684,0.7429999709129333,0.4469781517982483,0.7419999837875366,0.26600000262260437,0.5040000081062317,0.4442656934261322
32,50,0.08,MRDS,True,0.948421061038971,0.9399999976158142,0.9480000138282776,0.9442011117935181,0.9536842107772827,0.8199999928474426,0.9470000267028809,0.884319543838501,0.9380000233650208,0.843999981880188,0.890999972820282,0.8897594809532166
33,50,0.08,conventional,True,0.945263147354126,0.9800000190734863,0.9470000267028809,0.9624748826026917,0.9473684430122375,0.8600000143051147,0.9430000185966492,0.9026277661323547,0.9440000057220459,0.9240000247955322,0.9340000152587891,0.9339464902877808
34,50,0.155,MRDS,True,0.9652631282806396,0.9599999785423279,0.9649999737739563,0.9626279473304749,0.9705263376235962,0.9399999976158142,0.968999981880188,0.9551411867141724,0.9739999771118164,0.9419999718666077,0.9580000042915344,0.957866370677948
35,50,0.155,conventional,True,0.9894737005233765,0.9800000190734863,0.9890000224113464,0.9847254753112793,0.9978947639465332,0.8799999952316284,0.9919999837875366,0.9370951652526855,0.9959999918937683,0.8379999995231628,0.9169999957084656,0.9135907292366028
